# wavenumber (k), Specular Transmittance [-]
242.98618000,  0.01602000
243.22724000,  0.01628000
243.46830000,  0.01646000
243.70935000,  0.01648000
243.95041000,  0.01636000
244.19147000,  0.01618000
244.43253000,  0.01602000
244.67358000,  0.01588000
244.91464000,  0.01576000
245.15570000,  0.01565000
245.39676000,  0.01558000
245.63781000,  0.01559000
245.87887000,  0.01569000
246.11993000,  0.01583000
246.36099000,  0.01599000
246.60205000,  0.01613000
246.84310000,  0.01621000
247.08416000,  0.01621000
247.32522000,  0.01613000
247.56628000,  0.01597000
247.80733000,  0.01582000
248.04839000,  0.01575000
248.28945000,  0.01584000
248.53051000,  0.01608000
248.77156000,  0.01637000
249.01262000,  0.01658000
249.25368000,  0.01659000
249.49474000,  0.01638000
249.73580000,  0.01603000
249.97685000,  0.01563000
250.21791000,  0.01530000
250.45897000,  0.01510000
250.70003000,  0.01505000
250.94108000,  0.01511000
251.18214000,  0.01526000
251.42320000,  0.01542000
251.66426000,  0.01554000
251.90532000,  0.01559000
252.14637000,  0.01559000
252.38743000,  0.01555000
252.62849000,  0.01549000
252.86955000,  0.01537000
253.11060000,  0.01520000
253.35166000,  0.01499000
253.59272000,  0.01477000
253.83378000,  0.01458000
254.07483000,  0.01448000
254.31589000,  0.01446000
254.55695000,  0.01450000
254.79801000,  0.01453000
255.03907000,  0.01451000
255.28012000,  0.01446000
255.52118000,  0.01443000
255.76224000,  0.01448000
256.00330000,  0.01458000
256.24435000,  0.01465000
256.48541000,  0.01461000
256.72647000,  0.01443000
256.96753000,  0.01421000
257.20858000,  0.01405000
257.44964000,  0.01404000
257.69070000,  0.01415000
257.93176000,  0.01427000
258.17282000,  0.01432000
258.41387000,  0.01427000
258.65493000,  0.01420000
258.89599000,  0.01419000
259.13705000,  0.01427000
259.37810000,  0.01441000
259.61916000,  0.01452000
259.86022000,  0.01452000
260.10128000,  0.01443000
260.34234000,  0.01427000
260.58339000,  0.01411000
260.82445000,  0.01396000
261.06551000,  0.01385000
261.30657000,  0.01380000
261.54762000,  0.01383000
261.78868000,  0.01395000
262.02974000,  0.01410000
262.27080000,  0.01420000
262.51185000,  0.01418000
262.75291000,  0.01403000
262.99397000,  0.01379000
263.23503000,  0.01357000
263.47609000,  0.01346000
263.71714000,  0.01350000
263.95820000,  0.01369000
264.19926000,  0.01395000
